Time,Cell,Users,Traffic_GB,Throughput_Mbps,CPU_Usage,Load_Ratio,Energy_W,Active,Efficiency_Throughput_Mbps_per_W,Efficiency_Data_Transfer_GB_per_W,Efficiency_Users_per_W
2026-01-01 17:25,Cell F,91,19.12,76.5,73.8,0.765,171.8,True,0.44529,0.11129,0.52969
2026-01-01 17:30,Cell A,115,23.98,95.9,91.3,0.959,195.1,True,0.49154,0.12291,0.58944
2026-01-01 17:30,Cell B,114,23.86,95.4,90.9,0.954,194.5,True,0.49049,0.12267,0.58612
2026-01-01 17:30,Cell C,66,13.86,55.4,54.9,0.554,146.5,True,0.37816,0.09461,0.45051
2026-01-01 17:30,Cell D,97,20.28,81.1,78.0,0.811,177.3,True,0.45742,0.11438,0.5471
2026-01-01 17:30,Cell E,49,10.39,41.6,42.4,0.416,129.9,True,0.32025,0.07998,0.37721
2026-01-01 17:30,Cell F,96,20.18,80.7,77.6,0.807,176.9,True,0.45619,0.11408,0.54268
2026-01-01 17:35,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:35,Cell B,107,22.41,89.6,85.7,0.896,187.6,True,0.47761,0.11946,0.57036
2026-01-01 17:35,Cell C,62,13.07,52.3,52.0,0.523,142.7,True,0.3665,0.09159,0.43448
2026-01-01 17:35,Cell D,103,21.46,85.9,82.3,0.859,183.0,True,0.4694,0.11727,0.56284
2026-01-01 17:35,Cell E,62,12.95,51.8,51.6,0.518,142.2,True,0.36428,0.09107,0.43601
2026-01-01 17:35,Cell F,97,20.27,81.1,78.0,0.811,177.3,True,0.45742,0.11433,0.5471
2026-01-01 17:40,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:40,Cell B,108,22.56,90.2,86.2,0.902,188.3,True,0.47902,0.11981,0.57355
2026-01-01 17:40,Cell C,66,13.87,55.5,54.9,0.555,146.6,True,0.37858,0.09461,0.4502
2026-01-01 17:40,Cell D,100,21.01,84.0,80.6,0.84,180.8,True,0.4646,0.11621,0.5531
2026-01-01 17:40,Cell E,66,13.79,55.2,54.7,0.552,146.2,True,0.37756,0.09432,0.45144
2026-01-01 17:40,Cell F,101,21.19,84.8,81.3,0.848,181.7,True,0.4667,0.11662,0.55586
2026-01-01 17:45,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:45,Cell B,108,22.7,90.8,86.7,0.908,189.0,True,0.48042,0.12011,0.57143
2026-01-01 17:45,Cell C,74,15.48,61.9,60.7,0.619,154.3,True,0.40117,0.10032,0.47959
2026-01-01 17:45,Cell D,94,19.63,78.5,75.7,0.785,174.2,True,0.45063,0.11269,0.53961
2026-01-01 17:45,Cell E,57,11.88,47.5,47.8,0.475,137.0,True,0.34672,0.08672,0.41606
2026-01-01 17:45,Cell F,103,21.48,85.9,82.3,0.859,183.1,True,0.46914,0.11731,0.56253
2026-01-01 17:50,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 17:50,Cell B,116,24.3,97.2,92.5,0.972,196.6,True,0.4944,0.1236,0.59003
2026-01-01 17:50,Cell C,61,12.86,51.5,51.3,0.515,141.7,True,0.36344,0.09076,0.43049
2026-01-01 17:50,Cell D,101,21.16,84.6,81.2,0.846,181.6,True,0.46586,0.11652,0.55617
2026-01-01 17:50,Cell E,59,12.33,49.3,49.4,0.493,139.2,True,0.35417,0.08858,0.42385
2026-01-01 17:50,Cell F,91,19.08,76.3,73.7,0.763,171.6,True,0.44464,0.11119,0.5303
2026-01-01 17:55,Cell A,119,24.91,99.6,94.7,0.996,199.6,True,0.499,0.1248,0.59619
2026-01-01 17:55,Cell B,105,21.92,87.7,83.9,0.877,185.2,True,0.47354,0.11836,0.56695
2026-01-01 17:55,Cell C,71,14.94,59.8,58.8,0.598,151.7,True,0.3942,0.09848,0.46803
2026-01-01 17:55,Cell D,97,20.31,81.2,78.1,0.812,177.5,True,0.45746,0.11442,0.54648
2026-01-01 17:55,Cell E,57,11.88,47.5,47.8,0.475,137.0,True,0.34672,0.08672,0.41606
2026-01-01 17:55,Cell F,87,18.31,73.2,70.9,0.732,167.9,True,0.43597,0.10905,0.51817
2026-01-01 18:00,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:00,Cell B,104,21.83,87.3,83.6,0.873,184.8,True,0.4724,0.11813,0.56277
2026-01-01 18:00,Cell C,62,13.08,52.3,52.1,0.523,142.8,True,0.36625,0.0916,0.43417
2026-01-01 18:00,Cell D,101,21.04,84.2,80.8,0.842,181.0,True,0.46519,0.11624,0.55801
2026-01-01 18:00,Cell E,57,11.95,47.8,48.0,0.478,137.4,True,0.34789,0.08697,0.41485
2026-01-01 18:00,Cell F,90,18.92,75.7,73.1,0.757,170.8,True,0.44321,0.11077,0.52693
2026-01-01 18:05,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:05,Cell B,117,24.42,97.7,92.9,0.977,197.2,True,0.49544,0.12383,0.59331
2026-01-01 18:05,Cell C,63,13.26,53.1,52.7,0.531,143.7,True,0.36952,0.09228,0.43841
2026-01-01 18:05,Cell D,110,22.99,91.9,87.8,0.919,190.3,True,0.48292,0.12081,0.57803
2026-01-01 18:05,Cell E,55,11.66,46.6,47.0,0.466,136.0,True,0.34265,0.08574,0.40441
2026-01-01 18:05,Cell F,87,18.27,73.1,70.8,0.731,167.7,True,0.4359,0.10894,0.51878
2026-01-01 18:10,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:10,Cell B,107,22.48,89.9,85.9,0.899,187.9,True,0.47845,0.11964,0.56945
2026-01-01 18:10,Cell C,59,12.31,49.2,49.3,0.492,139.1,True,0.3537,0.0885,0.42416
2026-01-01 18:10,Cell D,108,22.53,90.1,86.1,0.901,188.1,True,0.479,0.11978,0.57416
2026-01-01 18:10,Cell E,55,11.56,46.2,46.6,0.462,135.5,True,0.34096,0.08531,0.4059
2026-01-01 18:10,Cell F,95,19.95,79.8,76.8,0.798,175.8,True,0.45392,0.11348,0.54039
2026-01-01 18:15,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:15,Cell B,108,22.62,90.5,86.4,0.905,188.6,True,0.47985,0.11994,0.57264
2026-01-01 18:15,Cell C,67,14.04,56.2,55.5,0.562,147.4,True,0.38128,0.09525,0.45455
2026-01-01 18:15,Cell D,96,20.2,80.8,77.7,0.808,177.0,True,0.4565,0.11412,0.54237
2026-01-01 18:15,Cell E,55,11.49,46.0,46.4,0.46,135.2,True,0.34024,0.08499,0.4068
2026-01-01 18:15,Cell F,92,19.37,77.5,74.7,0.775,173.0,True,0.44798,0.11197,0.53179
2026-01-01 18:20,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:20,Cell B,109,22.9,91.6,87.4,0.916,189.9,True,0.48236,0.12059,0.57399
2026-01-01 18:20,Cell C,82,17.14,68.6,66.7,0.686,162.3,True,0.42267,0.10561,0.50524
2026-01-01 18:20,Cell D,111,23.25,93.0,88.7,0.93,191.6,True,0.48539,0.12135,0.57933
2026-01-01 18:20,Cell E,57,12.0,48.0,48.2,0.48,137.6,True,0.34884,0.08721,0.41424
2026-01-01 18:20,Cell F,100,20.99,84.0,80.6,0.84,180.7,True,0.46486,0.11616,0.5534
2026-01-01 18:25,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:25,Cell B,115,24.02,96.1,91.5,0.961,195.3,True,0.49206,0.12299,0.58884
2026-01-01 18:25,Cell C,73,15.22,60.9,59.8,0.609,153.1,True,0.39778,0.09941,0.47681
2026-01-01 18:25,Cell D,99,20.76,83.0,79.7,0.83,179.7,True,0.46188,0.11553,0.55092
2026-01-01 18:25,Cell E,62,13.05,52.2,52.0,0.522,142.6,True,0.36606,0.09151,0.43478
2026-01-01 18:25,Cell F,87,18.15,72.6,70.4,0.726,167.1,True,0.43447,0.10862,0.52065
2026-01-01 18:30,Cell A,114,23.79,95.2,90.6,0.952,194.2,True,0.49022,0.1225,0.58702
2026-01-01 18:30,Cell B,119,24.97,99.9,94.9,0.999,199.9,True,0.49975,0.12491,0.5953
2026-01-01 18:30,Cell C,63,13.28,53.1,52.8,0.531,143.7,True,0.36952,0.09241,0.43841
2026-01-01 18:30,Cell D,103,21.46,85.9,82.3,0.859,183.0,True,0.4694,0.11727,0.56284
2026-01-01 18:30,Cell E,58,12.1,48.4,48.6,0.484,138.1,True,0.35047,0.08762,0.41999
2026-01-01 18:30,Cell F,94,19.7,78.8,75.9,0.788,174.6,True,0.45132,0.11283,0.53837
2026-01-01 18:35,Cell A,111,23.21,92.8,88.5,0.928,191.4,True,0.48485,0.12126,0.57994
2026-01-01 18:35,Cell B,118,24.61,98.4,93.6,0.984,198.1,True,0.49672,0.12423,0.59566
2026-01-01 18:35,Cell C,74,15.56,62.2,61.0,0.622,154.7,True,0.40207,0.10058,0.47835
2026-01-01 18:35,Cell D,97,20.4,81.6,78.5,0.816,177.9,True,0.45868,0.11467,0.54525
2026-01-01 18:35,Cell E,65,13.6,54.4,54.0,0.544,145.3,True,0.3744,0.0936,0.44735
2026-01-01 18:35,Cell F,98,20.45,81.8,78.6,0.818,178.2,True,0.45903,0.11476,0.54994
2026-01-01 18:40,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:40,Cell B,113,23.61,94.4,90.0,0.944,193.3,True,0.48836,0.12214,0.58458
2026-01-01 18:40,Cell C,61,12.8,51.2,51.1,0.512,141.4,True,0.36209,0.09052,0.4314
2026-01-01 18:40,Cell D,95,19.85,79.4,76.5,0.794,175.3,True,0.45294,0.11323,0.54193
2026-01-01 18:40,Cell E,69,14.42,57.7,56.9,0.577,149.2,True,0.38673,0.09665,0.46247
2026-01-01 18:40,Cell F,86,18.04,72.2,69.9,0.722,166.6,True,0.43337,0.10828,0.51621
2026-01-01 18:45,Cell A,115,23.97,95.9,91.3,0.959,195.0,True,0.49179,0.12292,0.58974
2026-01-01 18:45,Cell B,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:45,Cell C,77,16.12,64.5,63.0,0.645,157.4,True,0.40978,0.10241,0.4892
2026-01-01 18:45,Cell D,107,22.35,89.4,85.5,0.894,187.3,True,0.47731,0.11933,0.57128
2026-01-01 18:45,Cell E,48,10.06,40.3,41.2,0.403,128.3,True,0.31411,0.07841,0.37412
2026-01-01 18:45,Cell F,98,20.56,82.2,79.0,0.822,178.7,True,0.45999,0.11505,0.54841
2026-01-01 18:50,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:50,Cell B,114,23.86,95.4,90.9,0.954,194.5,True,0.49049,0.12267,0.58612
2026-01-01 18:50,Cell C,63,13.23,52.9,52.6,0.529,143.5,True,0.36864,0.0922,0.43902
2026-01-01 18:50,Cell D,100,20.85,83.4,80.1,0.834,180.1,True,0.46308,0.11577,0.55525
2026-01-01 18:50,Cell E,61,12.72,50.9,50.8,0.509,141.0,True,0.36099,0.09021,0.43262
2026-01-01 18:50,Cell F,95,19.93,79.7,76.8,0.797,175.7,True,0.45361,0.11343,0.54069
2026-01-01 18:55,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 18:55,Cell B,101,21.2,84.8,81.3,0.848,181.8,True,0.46645,0.11661,0.55556
2026-01-01 18:55,Cell C,64,13.41,53.6,53.3,0.536,144.4,True,0.37119,0.09287,0.44321
2026-01-01 18:55,Cell D,96,20.2,80.8,77.7,0.808,177.0,True,0.4565,0.11412,0.54237
2026-01-01 18:55,Cell E,47,9.82,39.3,40.3,0.393,127.1,True,0.30921,0.07726,0.36979
2026-01-01 18:55,Cell F,92,19.28,77.1,74.4,0.771,172.6,True,0.4467,0.1117,0.53302
2026-01-01 19:00,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:00,Cell B,113,23.75,95.0,90.5,0.95,194.0,True,0.48969,0.12242,0.58247
2026-01-01 19:00,Cell C,70,14.74,59.0,58.1,0.59,150.7,True,0.39151,0.09781,0.4645
2026-01-01 19:00,Cell D,102,21.38,85.5,82.0,0.855,182.6,True,0.46824,0.11709,0.5586
2026-01-01 19:00,Cell E,56,11.77,47.1,47.4,0.471,136.5,True,0.34505,0.08623,0.41026
2026-01-01 19:00,Cell F,97,20.3,81.2,78.1,0.812,177.4,True,0.45772,0.11443,0.54679
2026-01-01 19:05,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:05,Cell B,118,24.75,99.0,94.1,0.99,198.8,True,0.49799,0.1245,0.59356
2026-01-01 19:05,Cell C,76,16.0,64.0,62.6,0.64,156.8,True,0.40816,0.10204,0.48469
2026-01-01 19:05,Cell D,102,21.44,85.8,82.2,0.858,182.9,True,0.46911,0.11722,0.55768
2026-01-01 19:05,Cell E,63,13.29,53.1,52.8,0.531,143.8,True,0.36926,0.09242,0.43811
2026-01-01 19:05,Cell F,90,18.91,75.7,73.1,0.757,170.8,True,0.44321,0.11071,0.52693
2026-01-01 19:10,Cell A,115,24.09,96.4,91.7,0.964,195.6,True,0.49284,0.12316,0.58793
2026-01-01 19:10,Cell B,108,22.67,90.7,86.6,0.907,188.8,True,0.4804,0.12007,0.57203
2026-01-01 19:10,Cell C,61,12.86,51.4,51.3,0.514,141.7,True,0.36274,0.09076,0.43049
2026-01-01 19:10,Cell D,110,22.99,92.0,87.8,0.92,190.4,True,0.48319,0.12075,0.57773
2026-01-01 19:10,Cell E,62,12.94,51.8,51.6,0.518,142.1,True,0.36453,0.09106,0.43631
2026-01-01 19:10,Cell F,96,20.21,80.8,77.7,0.808,177.0,True,0.4565,0.11418,0.54237
2026-01-01 19:15,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:15,Cell B,99,20.65,82.6,79.3,0.826,179.1,True,0.46119,0.1153,0.55276
2026-01-01 19:15,Cell C,69,14.45,57.8,57.0,0.578,149.4,True,0.38688,0.09672,0.46185
2026-01-01 19:15,Cell D,101,21.17,84.7,81.2,0.847,181.6,True,0.46641,0.11657,0.55617
2026-01-01 19:15,Cell E,62,13.05,52.2,52.0,0.522,142.6,True,0.36606,0.09151,0.43478
2026-01-01 19:15,Cell F,97,20.27,81.1,78.0,0.811,177.3,True,0.45742,0.11433,0.5471
2026-01-01 19:20,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:20,Cell B,106,22.13,88.5,84.7,0.885,186.2,True,0.4753,0.11885,0.56928
2026-01-01 19:20,Cell C,73,15.37,61.5,60.3,0.615,153.8,True,0.39987,0.09993,0.47464
2026-01-01 19:20,Cell D,103,21.48,85.9,82.3,0.859,183.1,True,0.46914,0.11731,0.56253
2026-01-01 19:20,Cell E,49,10.32,41.3,42.1,0.413,129.5,True,0.31892,0.07969,0.37838
2026-01-01 19:20,Cell F,91,19.05,76.2,73.6,0.762,171.4,True,0.44457,0.11114,0.53092
2026-01-01 19:25,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:25,Cell B,112,23.5,94.0,89.6,0.94,192.8,True,0.48755,0.12189,0.58091
2026-01-01 19:25,Cell C,58,12.17,48.7,48.8,0.487,138.4,True,0.35188,0.08793,0.41908
2026-01-01 19:25,Cell D,99,20.63,82.5,79.3,0.825,179.0,True,0.46089,0.11525,0.55307
2026-01-01 19:25,Cell E,52,10.98,43.9,44.5,0.439,132.7,True,0.33082,0.08274,0.39186
2026-01-01 19:25,Cell F,101,21.21,84.9,81.4,0.849,181.8,True,0.467,0.11667,0.55556
2026-01-01 19:30,Cell A,118,24.64,98.6,93.7,0.986,198.3,True,0.49723,0.12426,0.59506
2026-01-01 19:30,Cell B,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:30,Cell C,65,13.61,54.4,54.0,0.544,145.3,True,0.3744,0.09367,0.44735
2026-01-01 19:30,Cell D,108,22.57,90.3,86.3,0.903,188.4,True,0.4793,0.1198,0.57325
2026-01-01 19:30,Cell E,58,12.29,49.1,49.2,0.491,139.0,True,0.35324,0.08842,0.41727
2026-01-01 19:30,Cell F,80,16.81,67.3,65.5,0.673,160.7,True,0.41879,0.1046,0.49782
2026-01-01 19:35,Cell A,117,24.57,98.3,93.4,0.983,197.9,True,0.49672,0.12415,0.59121
2026-01-01 19:35,Cell B,112,23.5,94.0,89.6,0.94,192.8,True,0.48755,0.12189,0.58091
2026-01-01 19:35,Cell C,67,14.01,56.0,55.4,0.56,147.3,True,0.38018,0.09511,0.45485
2026-01-01 19:35,Cell D,103,21.58,86.3,82.7,0.863,183.6,True,0.47004,0.11754,0.561
2026-01-01 19:35,Cell E,61,12.9,51.6,51.5,0.516,141.9,True,0.36364,0.09091,0.42988
2026-01-01 19:35,Cell F,96,20.19,80.7,77.7,0.807,176.9,True,0.45619,0.11413,0.54268
2026-01-01 19:40,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:40,Cell B,110,23.11,92.5,88.2,0.925,190.9,True,0.48455,0.12106,0.57622
2026-01-01 19:40,Cell C,58,12.14,48.5,48.7,0.485,138.2,True,0.35094,0.08784,0.41968
2026-01-01 19:40,Cell D,104,21.73,86.9,83.2,0.869,184.3,True,0.47151,0.11791,0.5643
2026-01-01 19:40,Cell E,59,12.35,49.4,49.5,0.494,139.3,True,0.35463,0.08866,0.42355
2026-01-01 19:40,Cell F,89,18.71,74.8,72.3,0.748,169.8,True,0.44052,0.11019,0.52415
2026-01-01 19:45,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:45,Cell B,118,24.74,99.0,94.1,0.99,198.8,True,0.49799,0.12445,0.59356
2026-01-01 19:45,Cell C,71,14.91,59.7,58.7,0.597,151.6,True,0.3938,0.09835,0.46834
2026-01-01 19:45,Cell D,102,21.28,85.1,81.6,0.851,182.2,True,0.46707,0.11679,0.55982
2026-01-01 19:45,Cell E,54,11.33,45.3,45.8,0.453,134.4,True,0.33705,0.0843,0.40179
2026-01-01 19:45,Cell F,91,18.96,75.9,73.3,0.759,171.0,True,0.44386,0.11088,0.53216
2026-01-01 19:50,Cell A,115,24.03,96.1,91.5,0.961,195.3,True,0.49206,0.12304,0.58884
2026-01-01 19:50,Cell B,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:50,Cell C,67,14.08,56.3,55.7,0.563,147.6,True,0.38144,0.09539,0.45393
2026-01-01 19:50,Cell D,92,19.21,76.9,74.2,0.769,172.2,True,0.44657,0.11156,0.53426
2026-01-01 19:50,Cell E,59,12.3,49.2,49.3,0.492,139.0,True,0.35396,0.08849,0.42446
2026-01-01 19:50,Cell F,90,18.85,75.4,72.9,0.754,170.5,True,0.44223,0.11056,0.52786
2026-01-01 19:55,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 19:55,Cell B,105,21.88,87.5,83.8,0.875,185.0,True,0.47297,0.11827,0.56757
2026-01-01 19:55,Cell C,76,15.91,63.6,62.3,0.636,156.4,True,0.40665,0.10173,0.48593
2026-01-01 19:55,Cell D,107,22.39,89.6,85.6,0.896,187.5,True,0.47787,0.11941,0.57067
2026-01-01 19:55,Cell E,61,12.81,51.2,51.1,0.512,141.5,True,0.36184,0.09053,0.4311
2026-01-01 19:55,Cell F,85,17.87,71.5,69.3,0.715,165.8,True,0.43124,0.10778,0.51267
2026-01-01 20:00,Cell A,119,24.87,99.5,94.5,0.995,199.4,True,0.499,0.12472,0.59679
2026-01-01 20:00,Cell B,103,21.51,86.0,82.4,0.86,183.2,True,0.46943,0.11741,0.56223
2026-01-01 20:00,Cell C,61,12.89,51.6,51.4,0.516,141.9,True,0.36364,0.09084,0.42988
2026-01-01 20:00,Cell D,99,20.81,83.2,79.9,0.832,179.9,True,0.46248,0.11568,0.55031
2026-01-01 20:00,Cell E,68,14.23,56.9,56.2,0.569,148.3,True,0.38368,0.09595,0.45853
2026-01-01 20:00,Cell F,95,19.81,79.3,76.3,0.793,175.1,True,0.45288,0.11314,0.54255
2026-01-01 20:05,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:05,Cell B,113,23.55,94.2,89.8,0.942,193.1,True,0.48783,0.12196,0.58519
2026-01-01 20:05,Cell C,71,14.85,59.4,58.4,0.594,151.3,True,0.3926,0.09815,0.46927
2026-01-01 20:05,Cell D,104,21.8,87.2,83.5,0.872,184.6,True,0.47237,0.11809,0.56338
2026-01-01 20:05,Cell E,57,12.08,48.3,48.5,0.483,138.0,True,0.35,0.08754,0.41304
2026-01-01 20:05,Cell F,87,18.24,73.0,70.7,0.73,167.6,True,0.43556,0.10883,0.51909
2026-01-01 20:10,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:10,Cell B,116,24.19,96.8,92.1,0.968,196.1,True,0.49363,0.12336,0.59153
2026-01-01 20:10,Cell C,60,12.65,50.6,50.5,0.506,140.7,True,0.35963,0.08991,0.42644
2026-01-01 20:10,Cell D,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:10,Cell E,71,14.95,59.8,58.8,0.598,151.8,True,0.39394,0.09848,0.46772
2026-01-01 20:10,Cell F,93,19.55,78.2,75.4,0.782,173.9,True,0.44968,0.11242,0.53479
2026-01-01 20:15,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:15,Cell B,118,24.65,98.6,93.7,0.986,198.3,True,0.49723,0.12431,0.59506
2026-01-01 20:15,Cell C,77,16.1,64.4,62.9,0.644,157.3,True,0.40941,0.10235,0.48951
2026-01-01 20:15,Cell D,99,20.74,82.9,79.7,0.829,179.5,True,0.46184,0.11554,0.55153
2026-01-01 20:15,Cell E,54,11.28,45.1,45.6,0.451,134.1,True,0.33632,0.08412,0.40268
2026-01-01 20:15,Cell F,85,17.75,71.0,68.9,0.71,165.2,True,0.42978,0.10745,0.51453
2026-01-01 20:20,Cell A,116,24.36,97.4,92.7,0.974,196.9,True,0.49467,0.12372,0.58913
2026-01-01 20:20,Cell B,112,23.37,93.5,89.1,0.935,192.2,True,0.48647,0.12159,0.58273
2026-01-01 20:20,Cell C,60,12.62,50.5,50.4,0.505,140.6,True,0.35917,0.08976,0.42674
2026-01-01 20:20,Cell D,104,21.69,86.8,83.1,0.868,184.1,True,0.47148,0.11782,0.56491
2026-01-01 20:20,Cell E,59,12.34,49.4,49.4,0.494,139.2,True,0.35489,0.08865,0.42385
2026-01-01 20:20,Cell F,87,18.27,73.1,70.8,0.731,167.7,True,0.4359,0.10894,0.51878
2026-01-01 20:25,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:25,Cell B,114,23.93,95.7,91.2,0.957,194.9,True,0.49102,0.12278,0.58492
2026-01-01 20:25,Cell C,62,13.0,52.0,51.8,0.52,142.4,True,0.36517,0.09129,0.43539
2026-01-01 20:25,Cell D,96,20.04,80.1,77.1,0.801,176.2,True,0.4546,0.11373,0.54484
2026-01-01 20:25,Cell E,63,13.18,52.7,52.5,0.527,143.3,True,0.36776,0.09197,0.43964
2026-01-01 20:25,Cell F,92,19.37,77.5,74.7,0.775,173.0,True,0.44798,0.11197,0.53179
2026-01-01 20:30,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:30,Cell B,116,24.23,96.9,92.2,0.969,196.3,True,0.49363,0.12343,0.59093
2026-01-01 20:30,Cell C,60,12.51,50.1,50.0,0.501,140.1,True,0.3576,0.08929,0.42827
2026-01-01 20:30,Cell D,109,22.85,91.4,87.3,0.914,189.7,True,0.48181,0.12045,0.57459
2026-01-01 20:30,Cell E,54,11.41,45.7,46.1,0.457,134.8,True,0.33902,0.08464,0.40059
2026-01-01 20:30,Cell F,86,17.98,71.9,69.7,0.719,166.3,True,0.43235,0.10812,0.51714
2026-01-01 20:35,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:35,Cell B,101,21.04,84.2,80.8,0.842,181.0,True,0.46519,0.11624,0.55801
2026-01-01 20:35,Cell C,75,15.81,63.3,61.9,0.633,155.9,True,0.40603,0.10141,0.48108
2026-01-01 20:35,Cell D,95,19.94,79.8,76.8,0.798,175.7,True,0.45418,0.11349,0.54069
2026-01-01 20:35,Cell E,62,13.08,52.3,52.1,0.523,142.8,True,0.36625,0.0916,0.43417
2026-01-01 20:35,Cell F,87,18.22,72.9,70.6,0.729,167.4,True,0.43548,0.10884,0.51971
2026-01-01 20:40,Cell A,111,23.2,92.8,88.5,0.928,191.3,True,0.4851,0.12128,0.58024
2026-01-01 20:40,Cell B,114,23.82,95.3,90.8,0.953,194.4,True,0.49023,0.12253,0.58642
2026-01-01 20:40,Cell C,70,14.7,58.8,57.9,0.588,150.6,True,0.39044,0.09761,0.46481
2026-01-01 20:40,Cell D,102,21.37,85.5,81.9,0.855,182.6,True,0.46824,0.11703,0.5586
2026-01-01 20:40,Cell E,70,14.59,58.3,57.5,0.583,150.0,True,0.38867,0.09727,0.46667
2026-01-01 20:40,Cell F,95,19.85,79.4,76.5,0.794,175.3,True,0.45294,0.11323,0.54193
2026-01-01 20:45,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:45,Cell B,115,24.07,96.3,91.7,0.963,195.6,True,0.49233,0.12306,0.58793
2026-01-01 20:45,Cell C,56,11.83,47.3,47.6,0.473,136.8,True,0.34576,0.08648,0.40936
2026-01-01 20:45,Cell D,104,21.8,87.2,83.5,0.872,184.6,True,0.47237,0.11809,0.56338
2026-01-01 20:45,Cell E,51,10.74,42.9,43.6,0.429,131.5,True,0.32624,0.08167,0.38783
2026-01-01 20:45,Cell F,88,18.53,74.1,71.7,0.741,168.9,True,0.43872,0.10971,0.52102
2026-01-01 20:50,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
2026-01-01 20:50,Cell B,113,23.69,94.7,90.3,0.947,193.7,True,0.4889,0.1223,0.58338
2026-01-01 20:50,Cell C,75,15.76,63.0,61.7,0.63,155.6,True,0.40488,0.10129,0.48201
2026-01-01 20:50,Cell D,106,22.1,88.4,84.6,0.884,186.1,True,0.47501,0.11875,0.56959
2026-01-01 20:50,Cell E,51,10.82,43.3,44.0,0.433,131.9,True,0.32828,0.08203,0.38666
2026-01-01 20:50,Cell F,92,19.27,77.1,74.4,0.771,172.5,True,0.44696,0.11171,0.53333
2026-01-01 20:55,Cell A,116,24.34,97.4,92.6,0.974,196.8,True,0.49492,0.12368,0.58943
2026-01-01 20:55,Cell B,110,23.07,92.3,88.1,0.923,190.7,True,0.48401,0.12098,0.57682
2026-01-01 20:55,Cell C,63,13.17,52.7,52.4,0.527,143.2,True,0.36802,0.09197,0.43994
2026-01-01 20:55,Cell D,101,21.19,84.8,81.3,0.848,181.7,True,0.4667,0.11662,0.55586
2026-01-01 20:55,Cell E,58,12.1,48.4,48.6,0.484,138.1,True,0.35047,0.08762,0.41999
2026-01-01 20:55,Cell F,89,18.68,74.7,72.3,0.747,169.7,True,0.44019,0.11008,0.52445
2026-01-01 21:00,Cell A,120,25.0,100.0,95.0,1.0,200.0,True,0.5,0.125,0.6
